ID,Crop,trend_coeff
5358,WR,0.6585544889892716
5362,WR,0.5101637492941841
5366,WR,0.11174477696216828
5370,WR,0.9012987012987013
5382,WR,0.12841661649608677
5515,WR,0.7455882352941176
5554,WR,0.3291803464281672
5558,WR,0.30639097744360916
5562,WR,0.2514298480786416
5566,WR,0.2621733895243829
5570,WR,0.2777922077922077
5711,WR,0.08382335646242499
5754,WR,0.1818181818181818
5758,WR,0.11355166572557882
5762,WR,0.20333145115753812
5766,WR,0.030901451489686836
5770,WR,0.09299830604178408
5774,WR,0.11276115189158666
5915,WR,-0.19533028401233912
5958,WR,0.4438243685199361
5962,WR,0.2476780185758514
5966,WR,1.2259999999999995
5974,WR,0.22591756070016933
5978,WR,0.21693958215697345
6432,WR,0.12233766233766227
6433,WR,0.35245098039215694
6434,WR,0.16178974804517807
6435,WR,0.05996612083568598
6437,WR,0.36332754126846223
6439,WR,-0.2690005646527385
6440,WR,0.30547713156408796
6531,WR,0.32151326933935614
6533,WR,0.18334274421230937
6534,WR,0.08469791078486731
6535,WR,0.0025974025974025805
6631,WR,-0.10299265951439873
6632,WR,0.055942203491872365
6633,WR,0.1605307735742517
6634,WR,0.022021456804065517
6635,WR,0.11304347826086951
6636,WR,-0.07233766233766235
7133,WR,0.13173348390739703
7134,WR,0.7526939351198871
7137,WR,0.20621118012422363
7140,WR,0.2488989271597966
7141,WR,0.32444946357989823
7143,WR,0.8062937062937061
7231,WR,0.06510446075663472
7232,WR,0.4575381140598532
7233,WR,1.2460431654676254
7235,WR,0.6684923771880293
7331,WR,0.19994353472614348
7332,WR,1.1219512195121948
7333,WR,0.26764539808018056
7336,WR,0.3506493506493506
7337,WR,0.686739171913757
7339,WR,0.3115012006292954
7340,WR,0.2654984856913284
8115,WR,0.2807453416149069
8116,WR,0.8285714285714283
8117,WR,0.4937062937062934
8118,WR,0.3401470588235293
8119,WR,0.3150698943061711
8125,WR,0.3147374364765669
8126,WR,0.3106154714850366
8127,WR,0.47837380011293057
8128,WR,0.2188594014680972
8135,WR,0.10659340659340631
8136,WR,0.4841332580463015
8215,WR,0.13845285149632977
8216,WR,1.3566371681415934
8225,WR,0.22586109542631286
8226,WR,0.24280067758328636
8235,WR,0.8192307692307693
8236,WR,0.3779785431959345
8237,WR,0.6846414455110106
8315,WR,0.42646277501532603
8317,WR,1.468531468531468
8325,WR,0.3246343049084409
8326,WR,0.836914600550964
8327,WR,0.428351648351648
8335,WR,0.08498789346246975
8337,WR,0.30979020979020977
8415,WR,0.030291262135922238
8416,WR,0.6535544731487762
8417,WR,0.27302707373271895
8425,WR,0.34150197628458495
8426,WR,0.33139469226425744
8435,WR,0.5657342657342654
8436,WR,0.40944055944055924
8437,WR,0.30914737436476564
9161,WR,-0.12218782249742004
9171,WR,0.4611971104231168
9172,WR,0.35416666666666685
9174,WR,0.5724675324675323
9175,WR,0.09610389610389619
9176,WR,0.1760587238848108
9177,WR,0.6334274421230942
9178,WR,0.4178994918125352
9179,WR,0.6446075663466967
9181,WR,0.4007792207792207
9183,WR,0.4115189158667419
9184,WR,0.1619988706945227
9185,WR,0.6212280701754387
9186,WR,0.3225296442687748
9187,WR,0.34055727554179566
9189,WR,0.5205194805194804
9190,WR,0.7696078431372552
9271,WR,0.09632975719932252
9272,WR,0.4116119651017866
9273,WR,0.42755505364201
9274,WR,0.2697910784867305
9275,WR,0.14624505928853765
9277,WR,0.17797854319593462
9278,WR,0.2367588932806323
9279,WR,0.3511010728402032
9371,WR,0.33111236589497456
9372,WR,0.2385093167701863
9373,WR,0.20677583286278933
9374,WR,0.26877470355731226
9375,WR,0.28260869565217384
9376,WR,0.21123658949745897
9377,WR,0.19068322981366465
9471,WR,-0.031338226990400876
9472,WR,0.18921513269339357
9473,WR,-0.01671372106154712
9474,WR,0.3045736871823827
9475,WR,0.2753811405985319
9476,WR,0.10812030075187973
9477,WR,0.18492377188029357
9478,WR,0.08949745906267645
9479,WR,0.173412204234122
9561,WR,0.41981424148606833
9562,WR,0.6622549019607846
9563,WR,0.35906862745098056
9571,WR,0.3121964991530209
9572,WR,0.34110671936758885
9573,WR,0.25104460756634667
9574,WR,-0.0802255639097746
9575,WR,0.28232636928289095
9576,WR,0.38385093167701867
9577,WR,0.486730660643704
9671,WR,0.20390126429861527
9672,WR,0.12896668548842466
9673,WR,0.07526821005081866
9674,WR,0.12823263692828896
9675,WR,0.19999999999999993
9676,WR,0.6288537549407113
9677,WR,0.1402597402597401
9678,WR,0.1564088085827216
9679,WR,0.12123094297007349
9771,WR,0.5315076228119706
9772,WR,0.23529079616036128
9773,WR,0.34731789949181247
9774,WR,0.3843026538678712
9775,WR,0.08447204968944087
9777,WR,0.4838136901698405
9778,WR,0.641038961038961
9779,WR,0.21462450592885368
10042,WR,0.3073853989813243
10044,WR,0.17020220454047744
10045,WR,0.6084623323013417
12053,WR,0.47005021034061606
12060,WR,-0.15115753811405985
12061,WR,-0.0723320158102767
12062,WR,0.07114624505928852
12063,WR,0.0803500846979107
12064,WR,0.17142857142857137
12065,WR,0.10767927724449469
12066,WR,0.10869565217391303
12067,WR,0.22642574816487854
12068,WR,-0.21518915866741942
12069,WR,0.03478260869565215
12070,WR,-0.28661773009599106
12071,WR,-0.1657074051776039
12072,WR,0.055392433653303215
12073,WR,-0.1851496329757199
13071,WR,-0.49757575757575734
13072,WR,0.03272727272727282
13073,WR,-0.3660606060606057
13074,WR,0.04969696969696963
13075,WR,-0.5666666666666663
13076,WR,-0.05515151515151533
14521,WR,0.21321287408243925
14522,WR,0.12597402597402588
14523,WR,0.04782608695652165
14524,WR,-0.01349520045172226
14612,WR,0.042069741282339736
14625,WR,0.12021456804065496
14626,WR,0.07594579333709765
14627,WR,0.17944664031620544
14628,WR,0.23150762281197065
14713,WR,0.14483342744212307
14729,WR,0.14573687182382836
14730,WR,0.1147374364765668
15001,WR,-0.6251372118551043
15003,WR,0.3231638418079096
15081,WR,-0.06205533596837947
15082,WR,-0.6464285714285715
15083,WR,-0.3753571428571429
15084,WR,-0.4138860103626944
15085,WR,-0.6014285714285714
15086,WR,-0.4971428571428571
15087,WR,-0.535
15088,WR,-0.7403571428571426
15089,WR,-0.8064285714285712
15090,WR,0.053754940711462404
15091,WR,-0.3917857142857144
16051,WR,-0.041897233201581015
16052,WR,0.26250705815923203
16056,WR,-0.19186900056465267
16061,WR,-0.13534726143421794
16062,WR,-0.03020892151326928
16063,WR,0.03190287972896674
16064,WR,-0.03444381705251275
16065,WR,0.004968944099378861
16066,WR,0.16487859966120827
16067,WR,0.010333145115753877
16068,WR,-0.08661773009599112
16069,WR,-0.12964426877470347
16070,WR,-0.19062676453980795
16071,WR,-0.14709203839638604
16072,WR,-0.06821005081874656
16073,WR,-0.029983060417843033
16074,WR,-0.21270468661773007
16075,WR,-0.12241671372106164
16076,WR,-0.0074534161490682664
16077,WR,0.1867871259175607
6412,WR,0.25686274509803936
6431,WR,0.29632352941176465
7131,WR,0.5705772811918063
7132,WR,0.8900000000000005
7135,WR,0.4251905487804881
9173,WR,0.2237745098039216
9182,WR,0.6044117647058823
9188,WR,0.18524251805985562
14511,WR,0.13716734325665314
15002,WR,0.34841954022988514
9276,WR,1.2857142857142858
3404,WR,0.24576271186440693
10041,WR,0.5473684210526317
10046,WR,0.5441692466460271
3152,WR,0.3579979360165119
3156,WR,0.5012383900928794
7138,WR,0.3989010989010987
9163,WR,0.2995098039215687
9262,WR,1.3372727272727276
9263,WR,0.35582417582417564
9361,WR,0.2889576883384932
9362,WR,0.6355005159958722
9363,WR,0.23519091847265228
9461,WR,0.19277605779153775
9462,WR,0.5063725490196079
9662,WR,0.38676470588235295
9663,WR,0.3341589267285862
9762,WR,-0.8200000000000013
10043,WR,0.5173374613003098
1001,WR,0.059068627450980446
1002,WR,0.10710784313725502
1004,WR,0.7845588235294118
3402,WR,1.9714285714285726
5112,WR,0.44170081967213115
5119,WR,0.2922291021671827
5314,WR,-0.9035714285714286
5315,WR,0.019927536231884074
5316,WR,0.9473684210526311
5911,WR,0.26127450980392164
5913,WR,0.3237745098039216
5916,WR,-0.38410596026490074
5954,WR,0.21200980392156857
6411,WR,0.5280219780219776
6413,WR,0.5717647058823528
6414,WR,0.8504901960784316
6436,WR,0.7852941176470588
6438,WR,0.42507739938080485
6532,WR,0.5762254901960787
6611,WR,0.5772058823529413
7335,WR,0.5202727272727274
9162,WR,0.22941176470588245
9180,WR,2.490000000000001
9261,WR,0.718872549019608
9463,WR,0.504166666666667
9464,WR,0.6071078431372553
9564,WR,-0.38161764705882356
9565,WR,0.9343137254901962
9661,WR,0.6789215686274511
9761,WR,0.40367647058823536
9764,WR,0.12197802197802224
16055,WR,-0.020441176470588265
5124,WR,0.5507246376811593
5111,WR,0.804088219472835
5914,WR,-0.7166666666666668
8336,WR,0.16999999999999993
13051,WR,-0.03461538461538443
13052,WR,0.38041958041958024
13053,WR,-0.07587412587412587
13054,WR,0.5790209790209789
13055,WR,0.19405594405594412
13056,WR,0.15734265734265723
13057,WR,-0.2888111888111889
13058,WR,0.4010489510489512
13059,WR,0.278671328671329
13060,WR,0.27482517482517477
13061,WR,0.162937062937063
13062,WR,0.17902097902097935
5113,WR,0.8027777777777778
5114,WR,0.7586206896551722
5354,WR,1.1083333333333334
14161,WR,0.1770270270270268
14166,WR,0.5178571428571425
14167,WR,0.33852459016393416
14171,WR,-0.3450000000000001
14173,WR,-0.11666666666666684
14177,WR,0.5393442622950816
14178,WR,0.45833333333333404
14181,WR,0.17418032786885249
14182,WR,0.4266666666666665
14188,WR,0.7094262295081964
14191,WR,0.49333333333333373
14193,WR,0.13999999999999999
14262,WR,0.7293103448275863
14272,WR,0.20238095238095244
14280,WR,0.22023809523809515
14284,WR,-0.08999999999999994
14285,WR,0.7059523809523808
14286,WR,0.2266666666666672
14287,WR,0.5107142857142858
14290,WR,0.4387387387387383
14292,WR,0.7237704918032788
14365,WR,0.23166666666666627
14374,WR,0.47166666666666635
14375,WR,0.24166666666666684
14379,WR,0.31
14383,WR,0.683333333333333
14389,WR,0.5166666666666669
15101,WR,0.32380952380952377
15151,WR,0.3440476190476189
15153,WR,1.0916666666666666
15154,WR,1.15
15159,WR,-0.297619047619048
15171,WR,1.1976190476190474
15256,WR,0.6940476190476192
15260,WR,1.6059523809523808
15261,WR,0.6142857142857141
15265,WR,1.1404761904761904
15266,WR,0.609523809523809
15268,WR,0.6892857142857145
15303,WR,0.9797101449275363
15352,WR,0.7952380952380954
15355,WR,0.6214285714285711
15357,WR,0.4749999999999996
15358,WR,0.22023809523809545
15362,WR,1.1023809523809522
15363,WR,1.0416666666666672
15364,WR,0.544047619047619
15367,WR,0.27023809523809544
15369,WR,0.009523809523809577
15370,WR,1.1833333333333333
15202,WR,-0.012422360248446389
8421,WR,-5.249999999999998
1003,WRye,0.516176470588235
1051,WRye,0.257820440429136
1053,WRye,0.0002823263692829497
1054,WRye,0.23116883116883089
1055,WRye,0.4227268278359597
1056,WRye,0.2809712027103331
1057,WRye,0.41525183927560816
1058,WRye,0.40688876341050234
1059,WRye,0.1191981931112365
1060,WRye,0.22337662337662337
1061,WRye,0.24110671936758876
1062,WRye,0.33675889328063247
3101,WRye,0.26507739938080466
3102,WRye,4.200000000000002
3103,WRye,0.06600095102234903
3151,WRye,-0.06623376623376623
3153,WRye,-1.0073435358611238
3154,WRye,-0.23483907396950865
3155,WRye,0.03164086687306484
3157,WRye,0.14786875376279326
3158,WRye,-0.03909313725490216
3241,WRye,-0.15499717673630733
3251,WRye,-0.09486166007905152
3252,WRye,-0.14656862745098045
3254,WRye,0.5875000000000001
3255,WRye,-0.40421052631578963
3256,WRye,-0.19508752117447756
3257,WRye,-0.08030959752321994
3351,WRye,0.2551101072840203
3352,WRye,0.22834556747600215
3353,WRye,0.05652173913043466
3354,WRye,0.09367588932806331
3355,WRye,0.13088650479954805
3356,WRye,0.1643139469226427
3357,WRye,-0.03280632411067182
3358,WRye,-0.14234895539243353
3359,WRye,-0.052512704686617596
3360,WRye,-0.07543760587238853
3361,WRye,-0.1431394692264259
3451,WRye,0.9315640880858272
3452,WRye,0.8463235294117649
3453,WRye,0.3638057594579333
3454,WRye,0.36928289102202144
3455,WRye,1.534334365325077
3456,WRye,0.5920383963862226
3457,WRye,0.8590877948517177
3458,WRye,0.219819311123659
3459,WRye,0.5077357425183511
3460,WRye,0.10214568040655007
3461,WRye,1.5210526315789468
3462,WRye,0.16077922077922083
5116,WRye,-1.6357994245787089
5154,WRye,0.5438596491228072
5158,WRye,-0.08578431372549003
5162,WRye,-0.3415105667627281
5166,WRye,0.34711729622266385
5170,WRye,0.30152456239412756
5358,WRye,0.9541352063213345
5362,WRye,0.09279411764705878
5366,WRye,-0.6764705882352942
5370,WRye,-1.5836842105263162
5382,WRye,-0.7630671378091874
5515,WRye,0.15514705882352955
5554,WRye,0.2882552230378318
5558,WRye,0.39907996476460794
5562,WRye,-0.7310559006211181
5566,WRye,-0.054093732354601874
5570,WRye,-0.3995188497679158
5711,WRye,0.20111111111111124
5754,WRye,-0.008865047995482477
5758,WRye,0.49313725490196086
5762,WRye,-0.7544117647058823
5766,WRye,0.1700734048560136
5770,WRye,0.2241254386957999
5774,WRye,0.5138959390862945
5915,WRye,-0.17917511832319094
5958,WRye,0.6341570751523359
5962,WRye,-1.6245614035087725
5966,WRye,-1.9506618531889288
5974,WRye,-0.6891586674195369
5978,WRye,-0.3348018968946002
6432,WRye,0.7982843137254906
6433,WRye,0.29828431372549036
6434,WRye,0.15042016806722686
6435,WRye,0.08973168798822592
6437,WRye,1.011274509803922
6439,WRye,0.581811228392229
6440,WRye,-0.08044265821351758
6531,WRye,0.5059133126934986
6533,WRye,0.3138904573687184
6534,WRye,-0.2559570863918691
6535,WRye,-0.5608130999435345
6631,WRye,-0.08740259740259741
6632,WRye,0.4570644175251896
6633,WRye,-0.5925599608418991
6634,WRye,-0.4809155241043786
6635,WRye,-0.21101072840203267
6636,WRye,0.23725490196078458
7133,WRye,0.5963636363636368
7134,WRye,0.18333333333333315
7137,WRye,0.32851645287228104
7140,WRye,0.7144444444444445
7141,WRye,0.8953177257525091
7143,WRye,-0.05858966918165976
7231,WRye,0.31454545454545446
7232,WRye,0.9018817204301076
7233,WRye,-1.3028571428571436
7235,WRye,0.7843521171601403
7331,WRye,0.06909090909090972
7332,WRye,0.6779374138949028
7333,WRye,0.6442857142857141
7334,WRye,-0.0318181818181818
7336,WRye,0.6251339915373765
7337,WRye,0.25937940761636097
7338,WRye,-0.1744396157365052
7339,WRye,1.4124999999999996
7340,WRye,0.9271915247195682
8115,WRye,0.9534965034965028
8116,WRye,0.09181818181818188
8117,WRye,1.6800000000000006
8118,WRye,0.9716783216783216
8119,WRye,0.04405594405594403
8125,WRye,1.1206293706293706
8126,WRye,0.5248251748251754
8127,WRye,0.3814685314685314
8128,WRye,0.056691134952004445
8135,WRye,0.6545454545454548
8136,WRye,0.5930069930069928
8215,WRye,0.3251270468661773
8216,WRye,-0.47436260623229426
8225,WRye,0.25323529411764684
8226,WRye,0.3714189733942487
8235,WRye,0.969230769230769
8236,WRye,-0.16207211319032416
8237,WRye,0.7944055944055942
8315,WRye,0.30699300699300697
8316,WRye,0.34987593052109145
8317,WRye,0.8846153846153846
8325,WRye,0.7909090909090915
8326,WRye,-0.6000000000000004
8327,WRye,0.13378378378378397
8335,WRye,0.9783216783216783
8337,WRye,0.7611888111888113
8415,WRye,-0.7835664335664334
8416,WRye,0.0364901871291647
8417,WRye,0.8199300699300693
8425,WRye,0.5664335664335661
8426,WRye,0.3339160839160839
8435,WRye,-0.00209790209790177
8436,WRye,0.287062937062937
8437,WRye,0.5234265734265732
9161,WRye,0.48063725490196085
9171,WRye,-0.08975112340131375
9172,WRye,0.3142156862745098
9174,WRye,0.43799019607843165
9175,WRye,0.3534571723426212
9176,WRye,0.07706803130644167
9177,WRye,0.4474716202270383
9178,WRye,-0.09757199322416718
9179,WRye,0.5314757481940146
9181,WRye,0.7255833807626633
9183,WRye,-0.07352941176470573
9184,WRye,-0.22755211901732406
9185,WRye,1.165563101301641
9186,WRye,0.20982495765104447
9187,WRye,0.1545274476513864
9189,WRye,0.15073529411764708
9190,WRye,0.20670794633642936
9271,WRye,-0.14313725490196066
9272,WRye,-0.026225490196078238
9273,WRye,0.7647540983606552
9274,WRye,-0.9173100871731006
9275,WRye,0.024148606811145605
9277,WRye,0.3264822134387351
9278,WRye,0.0712074303405573
9279,WRye,1.0529411764705885
9371,WRye,0.4032652512765383
9372,WRye,0.4564499484004131
9373,WRye,0.28972332015810276
9374,WRye,0.4738001129305477
9375,WRye,-0.03619424054206657
9376,WRye,0.5431959345002823
9377,WRye,0.40495356037151686
9471,WRye,-0.05533596837944666
9472,WRye,0.5885912101143888
9473,WRye,0.0006766917293233218
9474,WRye,0.28171448323539566
9475,WRye,-0.03297571993224175
9476,WRye,0.2584210526315791
9477,WRye,-0.2497962187252349
9478,WRye,-0.6811274509803923
9479,WRye,0.40400903444381703
9561,WRye,0.4103199174406605
9562,WRye,0.5115196078431374
9563,WRye,0.3113519091847266
9571,WRye,0.3873517786561264
9572,WRye,0.532336674732112
9573,WRye,0.2206662902315076
9574,WRye,-0.07024280067758333
9575,WRye,0.8368718238283456
9576,WRye,0.08769057029926589
9577,WRye,-0.16702428006775835
9671,WRye,0.19594701686856106
9672,WRye,-0.6852824634891881
9673,WRye,-0.19971767363071713
9674,WRye,0.035008469791078425
9675,WRye,-0.14616211932525758
9676,WRye,0.581655595298927
9677,WRye,-0.38232197441412874
9678,WRye,-0.18396386222473174
9679,WRye,-0.7025974025974024
9771,WRye,0.8397058823529413
9772,WRye,0.5016511867905059
9773,WRye,0.257997936016512
9774,WRye,-0.22818627450980392
9775,WRye,0.14607843137254925
9777,WRye,-0.7419117647058825
9778,WRye,-0.15833333333333333
9779,WRye,-0.06594061021373797
10042,WRye,-0.11723426212590309
10044,WRye,-0.22317925288900806
10045,WRye,0.12414860681114566
12053,WRye,0.48997509339975087
12060,WRye,-0.2518351214003387
12061,WRye,0.05900621118012411
12062,WRye,0.07176736307171083
12063,WRye,-0.17058159232072284
12064,WRye,0.21174477696216829
12065,WRye,0.3525691699604743
12066,WRye,0.005420666290231365
12067,WRye,0.11948051948051963
12068,WRye,0.19853190287972886
12069,WRye,-0.18972332015810275
12070,WRye,0.08695652173913038
12071,WRye,-0.3663466967814794
12072,WRye,-0.16437041219649917
12073,WRye,-0.737323546019198
13071,WRye,-0.07212121212121184
13072,WRye,0.06666666666666698
13073,WRye,1.0266666666666662
13074,WRye,-0.11030303030303042
13075,WRye,-0.8351515151515142
13076,WRye,-0.7515151515151508
14521,WRye,1.4234330886504796
14522,WRye,0.6114624505928852
14523,WRye,-0.19312520219993523
14524,WRye,0.5058233581365256
14612,WRye,-0.8374999999999997
14625,WRye,0.4516092603049123
14626,WRye,0.0623376623376624
14627,WRye,0.07097684923771878
14628,WRye,0.61262969588551
14713,WRye,0.34194541521051747
14729,WRye,0.08644833427442128
14730,WRye,-0.4469791078486732
15001,WRye,-0.6279600570613408
15003,WRye,-0.7754026354319176
15081,WRye,-0.15872388481084138
15082,WRye,-0.910357142857143
15083,WRye,0.8342857142857141
15084,WRye,-1.6382978723404256
15085,WRye,-1.6358553732842323
15086,WRye,-0.14964285714285716
15087,WRye,-0.49746543778801866
15088,WRye,-0.5603092783505156
15089,WRye,-1.8252092400401745
15090,WRye,-0.04313946922642575
15091,WRye,-0.6246428571428572
16051,WRye,-0.8854684512428295
16052,WRye,-1.696907216494846
16056,WRye,0.19099576271186394
16061,WRye,0.40926030491247883
16062,WRye,0.047713156408808646
16063,WRye,0.09802371541501981
16064,WRye,-0.711236589497459
16065,WRye,-0.8417278373800114
16066,WRye,-0.03286278938452838
16067,WRye,-0.5452989975803662
16068,WRye,-0.5224731789949181
16069,WRye,0.24483342744212305
16070,WRye,-0.561434217955957
16071,WRye,-0.8848583763293671
16072,WRye,-0.06617852812237658
16073,WRye,0.05787690570299273
16074,WRye,-0.17662337662337652
16075,WRye,0.5557876905702991
16076,WRye,-0.24313253012048208
16077,WRye,-0.02337662337662354
5374,WRye,-0.16635562467599793
6412,WRye,0.18823529411764728
6431,WRye,0.34460784313725495
7131,WRye,4.935714285714289
7132,WRye,-0.15135135135135175
7135,WRye,-0.03545454545454551
9173,WRye,0.6926470588235295
9182,WRye,0.535753594887271
9188,WRye,-0.6975490196078432
14511,WRye,-1.435404624277457
9276,WRye,0.048039215686274575
3404,WRye,0.7699655342195961
10041,WRye,-0.11661506707946338
10046,WRye,-0.41145510835913324
3152,WRye,0.09828431372549029
3156,WRye,0.39169181608379217
7138,WRye,0.13706293706293726
9163,WRye,0.18259803921568632
9262,WRye,-0.22450980392156883
9263,WRye,-0.2126934984520121
9361,WRye,-0.12022703818369453
9362,WRye,0.5018575851393192
9363,WRye,0.4547987616099075
9461,WRye,-0.13539731682146544
9462,WRye,0.0588235294117646
9662,WRye,-3.0400000000000014
9663,WRye,-0.09484004127966966
10043,WRye,-0.27822497420020653
1002,WRye,0.2818627450980393
1004,WRye,0.4262254901960782
5112,WRye,0.7701275045537344
5119,WRye,-1.646060606060606
5315,WRye,0.39857932123125484
5316,WRye,-0.1966000000000002
5911,WRye,-0.8570212765957446
5913,WRye,0.9088235294117648
5954,WRye,-0.4599999999999999
5970,WRye,0.7627272727272729
6411,WRye,0.331372549019608
6413,WRye,0.23309597523219824
6414,WRye,0.3926470588235295
6436,WRye,0.29877450980392156
6438,WRye,-0.0044272445820433305
6532,WRye,1.1137254901960787
6611,WRye,-0.08970588235294132
7335,WRye,-0.21428571428571502
9162,WRye,0.47132352941176475
9180,WRye,1.0033333333333336
9261,WRye,0.48455882352941176
9463,WRye,0.07843137254901965
9464,WRye,-0.060784313725490216
9564,WRye,-0.048529411764706
9565,WRye,0.7343137254901961
9661,WRye,0.12352941176470597
9761,WRye,-0.36397058823529443
9764,WRye,0.09999999999999862
9776,WRye,-0.6130630630630628
9780,WRye,-0.030000000000001227
16055,WRye,-3.951492537313432
5378,WRye,-0.46141248720573186
12052,WRye,-0.5073817292006525
5111,WRye,-2.5445454545454558
8336,WRye,0.6145021645021649
13051,WRye,-1.214335664335664
13052,WRye,-0.8171328671328664
13053,WRye,-0.7597902097902096
13054,WRye,-1.9419580419580418
13055,WRye,-1.5877622377622365
13056,WRye,-1.472027972027971
13057,WRye,-0.9377622377622377
13058,WRye,-1.963286713286713
13059,WRye,-0.33251748251748237
13060,WRye,-1.2982517482517477
13061,WRye,-0.673076923076923
13062,WRye,-1.6412587412587407
5334002,WRye,0.6209090909090915
5113,WRye,-1.581944444444444
5114,WRye,3.291336633663366
5354,WRye,-2.4504166666666665
14161,WRye,-0.7150442477876103
14166,WRye,-0.6630136986301362
14171,WRye,0.36166666666666714
14173,WRye,3.475000000000001
14177,WRye,-0.05666666666666667
14178,WRye,-0.6149999999999998
14181,WRye,0.4366666666666676
14182,WRye,0.2799999999999999
14188,WRye,2.8499999999999996
14191,WRye,0.31428571428571384
14193,WRye,0.6499999999999998
14262,WRye,-0.8374999999999997
14272,WRye,-1.7850000000000004
14280,WRye,-2.0150000000000006
14284,WRye,-1.211666666666667
14285,WRye,-0.2716666666666674
14286,WRye,-0.21666666666666723
14287,WRye,-0.26833333333333304
14290,WRye,-1.3216666666666677
14292,WRye,0.6133333333333331
14365,WRye,-1.2750000000000001
14374,WRye,-1.7333333333333334
14375,WRye,-0.2366666666666665
14379,WRye,-0.7699999999999999
14383,WRye,-0.3383333333333335
14389,WRye,-1.1150000000000002
14264,WRye,1.349999999999998
15101,WRye,-0.5785714285714286
15151,WRye,-0.5416666666666663
15153,WRye,-8.442857142857143
15154,WRye,-0.722619047619047
15159,WRye,-0.9535714285714291
15171,WRye,-0.8428571428571432
15256,WRye,-4.4833333333333325
15260,WRye,-3.3178571428571417
15261,WRye,-4.799999999999999
15265,WRye,-3.2993788819875802
15266,WRye,-3.13452380952381
15303,WRye,-0.9500000000000031
15352,WRye,-1.4190476190476193
15355,WRye,-2.039285714285713
15357,WRye,-2.139285714285714
15358,WRye,-1.8642857142857139
15362,WRye,-2.1333333333333337
15363,WRye,-1.2119047619047618
15364,WRye,-7.380000000000002
15367,WRye,1.3549180327868846
15369,WRye,-6.566216216216214
15370,WRye,-1.5011904761904762
8421,WRye,-4.949999999999994
1003,SB,-0.7643956043956043
1051,SB,-0.21781184932803355
1053,SB,-0.03138432364096072
1054,SB,-0.1530499367888746
1055,SB,-0.5945833333333334
1056,SB,-0.45729166666666676
1057,SB,-0.16438746438746435
1058,SB,0.09418122977346283
1059,SB,-0.014427939317319696
1060,SB,-0.3376896333754739
1061,SB,-0.03638834951456318
1062,SB,-0.33710541310541303
3101,SB,0.6207471647765175
3102,SB,-0.4357142857142861
3103,SB,1.0035714285714286
3151,SB,0.5371541501976285
3153,SB,-0.24431209053007727
3154,SB,-0.1562930402930404
3155,SB,0.3056037151702787
3157,SB,0.38543195934500296
3158,SB,0.07641547861507124
3159,SB,8.649999999999999
3241,SB,0.6493506493506493
3251,SB,-0.4072243346007604
3252,SB,0.024759586122945994
3254,SB,0.14727891156462591
3255,SB,0.18485472431937763
3256,SB,0.4863354037267081
3257,SB,0.2949344188150158
3351,SB,0.6569734613212872
3352,SB,0.5352907961603613
3353,SB,0.2529644268774702
3354,SB,0.4298136645962733
3355,SB,0.5837944664031621
3356,SB,0.48067226890756326
3357,SB,0.26578204404291356
3358,SB,0.42190852625635206
3359,SB,0.8286943535770163
3360,SB,0.4771315640880856
3361,SB,0.14449463579898356
3451,SB,0.07571428571428576
3452,SB,0.344555824403733
3453,SB,0.08204404291360805
3454,SB,0.15499717673630714
3455,SB,0.3937547443240632
3456,SB,0.07984189723320155
3457,SB,1.0818027901936886
3458,SB,-0.008582721626199935
3459,SB,-0.21197063805759464
3460,SB,0.3287416448706772
3461,SB,-0.02138242894056852
3462,SB,-0.02555689343768804
5116,SB,-0.6002604166666666
5154,SB,0.48638656787009266
5158,SB,0.4450980392156863
5162,SB,0.5658891142663958
5166,SB,0.20488907148726404
5170,SB,1.240350877192983
5334,SB,2.4400000000000013
5358,SB,0.4038961038961039
5362,SB,0.7571027216856893
5366,SB,0.28289102202145694
5370,SB,1.0241258741258739
5382,SB,-0.6917307692307695
5515,SB,-0.43852781618976727
5554,SB,-0.045398080180688985
5558,SB,0.24215686274509818
5562,SB,-1.1848066298342537
5566,SB,-0.42141701714655455
5570,SB,-0.13054331864904553
5711,SB,0.060227272727272844
5754,SB,-0.25104460756634667
5758,SB,0.19525691699604755
5762,SB,0.4532467532467529
5766,SB,-0.1378317334839075
5770,SB,0.22861202185792354
5774,SB,0.18343768813967487
5915,SB,-0.8318181818181816
5958,SB,0.5888936985962527
5962,SB,0.24222447599729532
5966,SB,0.05810113519091848
5974,SB,0.03382269904009025
5978,SB,0.2444998752806186
6432,SB,0.7458333333333336
6433,SB,0.5415584415584415
6434,SB,0.8166666666666669
6435,SB,0.3856014784946236
6437,SB,1.1178921568627451
6439,SB,0.6747600225861095
6440,SB,0.2546989720998532
6531,SB,0.570807453416149
6533,SB,0.5120835686053077
6534,SB,0.09209486166007913
6535,SB,0.6083003952569169
6631,SB,0.5142152023692006
6632,SB,-0.0367024280067758
6633,SB,0.8137165623221396
6634,SB,-0.15375707668553795
6635,SB,0.2767927724449463
6636,SB,0.5330882352941178
7133,SB,0.6386787125917561
7134,SB,-0.0869969404565781
7137,SB,0.32932123125493284
7140,SB,0.6968944099378882
7141,SB,0.4268774703557311
7143,SB,0.09778085991678209
7231,SB,-0.07204968944099376
7232,SB,0.004743083003952491
7233,SB,0.2171929824561404
7235,SB,0.4766798418972333
7331,SB,0.01993224167137207
7332,SB,-0.12681605155243117
7333,SB,0.8399209486166009
